Voyage_ID,Carrier,Vessel_Name,Vessel_Type,Origin_Port,Destination_Port,Distance_NM,Scheduled_Transit_Days,Departure_Delay_Hours,Average_Speed_Knots,Vessel_Age,Cargo_Load_Percentage,Port_Congestion_Index,Weather_Severity,Fuel_Price_USD,Historical_Route_Delay,Season,Customs_Clearance_Risk,Actual_Delay_Hours,Late_Arrival
V04994,Evergreen,Valerie Voyager,Bulk Carrier,Colombo,Los Angeles,5334,13.8,8.7,15.3,5,49.4,58.2,4.1,797.4,0.8,Spring,Low,18.2,1
V04995,Yang Ming,Justin Voyager,LNG Carrier,Shanghai,Antwerp,2408,6.7,0.0,17.6,24,43.0,83.1,8.5,512.75,24.9,Winter,Low,33.1,1
V04996,Yang Ming,Chelsea Voyager,Bulk Carrier,Antwerp,Colombo,5769,17.9,6.0,22.8,16,93.5,60.8,9.9,582.54,14.9,Winter,Medium,34.7,1
V04997,CMA CGM,Leslie Voyager,Container,Los Angeles,Dubai,4262,11.9,10.3,21.7,3,67.8,97.5,9.8,813.72,6.1,Spring,High,37.8,1
V04998,Hapag-Lloyd,Alicia Voyager,LNG Carrier,Rotterdam,Mumbai,10156,24.8,10.6,12.3,7,60.7,69.4,1.2,758.73,9.3,Summer,Medium,19.8,1
V04999,Evergreen,Wanda Voyager,Container,Singapore,Shanghai,10734,25.4,4.5,18.3,24,88.9,52.3,9.5,487.59,2.5,Spring,Low,30.0,1
V05000,MSC,Michael Voyager,Container,Singapore,Hamburg,930,2.7,12.6,22.4,3,43.4,59.0,1.7,824.91,2.7,Autumn,High,15.0,1
V05001,ONE,David Voyager,Oil Tanker,Colombo,Los Angeles,6397,17.2,5.3,23.0,8,71.3,30.3,2.5,740.31,7.8,Winter,High,12.2,1
V05002,COSCO,Anna Voyager,Container,Colombo,Busan,3648,8.5,10.7,20.7,2,40.5,86.7,2.3,528.66,3.5,Winter,Low,18.1,1
V05003,Evergreen,April Voyager,LNG Carrier,Singapore,Colombo,1544,4.0,12.2,21.9,23,40.7,73.1,4.6,801.31,5.2,Spring,Medium,21.7,1
V05004,Hapag-Lloyd,Crystal Voyager,Bulk Carrier,Busan,Colombo,1545,5.0,3.6,22.1,10,63.8,90.2,8.3,835.03,6.0,Summer,Medium,31.8,1
V05005,Yang Ming,Travis Voyager,Oil Tanker,Los Angeles,Shanghai,2726,6.1,10.6,22.4,18,76.5,44.3,8.5,523.07,14.9,Spring,Low,32.1,1
V05006,Evergreen,Hector Voyager,LNG Carrier,Shanghai,Dubai,6609,20.7,10.7,19.4,22,64.3,20.3,6.1,648.23,3.9,Spring,Low,19.9,1
V05007,ONE,Chelsea Voyager,Oil Tanker,Antwerp,Hamburg,11426,26.3,1.1,22.6,18,78.8,81.9,4.2,794.75,6.7,Spring,Low,21.0,1
V05008,ONE,Jeanette Voyager,Bulk Carrier,Antwerp,Rotterdam,5922,14.1,6.7,14.0,17,51.4,81.2,8.6,509.6,15.9,Autumn,Medium,33.2,1
V05009,Maersk,Tiffany Voyager,Bulk Carrier,Los Angeles,Singapore,3155,7.4,8.5,20.9,10,51.7,44.0,9.7,847.25,0.5,Spring,Low,26.3,1
V05010,Maersk,Aaron Voyager,Container,Singapore,Los Angeles,5390,19.7,9.7,20.0,22,81.4,5.6,8.8,571.06,6.7,Summer,High,25.0,1
V05011,MSC,Andrew Voyager,LNG Carrier,Antwerp,Hamburg,3366,7.7,1.2,14.4,10,74.0,81.8,1.1,686.23,0.0,Spring,High,14.0,1
V05012,COSCO,Colleen Voyager,LNG Carrier,Singapore,Los Angeles,1547,5.8,14.7,17.0,28,76.5,79.5,7.2,707.43,2.0,Autumn,High,33.8,1
V05013,Yang Ming,David Voyager,LNG Carrier,Busan,Rotterdam,6877,20.3,6.2,14.5,1,81.7,46.2,1.2,756.38,0.0,Winter,Medium,8.3,0
V05014,Yang Ming,Melanie Voyager,Bulk Carrier,Shanghai,Los Angeles,957,2.4,6.1,12.7,24,70.8,25.3,8.5,566.24,5.6,Winter,High,21.9,1
V05015,Yang Ming,Lauren Voyager,Bulk Carrier,Hamburg,Busan,3625,9.4,0.0,16.4,28,83.8,19.3,0.9,798.24,2.9,Winter,Medium,6.9,0
V05016,Evergreen,Yolanda Voyager,Oil Tanker,Colombo,Rotterdam,6768,19.7,6.0,15.8,26,97.2,29.1,10.0,497.95,5.0,Autumn,High,27.9,1
V05017,CMA CGM,Robert Voyager,Container,Dubai,Antwerp,7380,21.1,11.2,14.6,8,98.7,72.5,6.2,463.71,10.4,Spring,Low,29.2,1
V05018,ONE,Matthew Voyager,LNG Carrier,Singapore,Colombo,11688,26.9,10.6,17.3,10,42.0,13.3,8.1,661.45,2.2,Autumn,Medium,21.9,1
V05019,Maersk,Ann Voyager,Container,Mumbai,Antwerp,8497,19.5,5.0,23.0,18,87.9,55.7,3.2,729.54,0.6,Winter,Low,13.0,1
V05020,CMA CGM,Dana Voyager,LNG Carrier,Antwerp,Shanghai,3156,9.1,0.0,20.4,15,78.1,95.8,9.7,620.26,19.5,Spring,Medium,34.7,1
V05021,Hapag-Lloyd,Alex Voyager,Bulk Carrier,Singapore,Dubai,4594,11.3,13.9,22.1,7,63.2,64.3,9.8,706.88,8.2,Spring,Medium,34.7,1
V05022,Yang Ming,James Voyager,Container,Shanghai,Rotterdam,8279,28.0,3.6,17.0,3,87.9,77.5,7.0,633.03,9.2,Summer,Low,28.7,1
V05023,MSC,Juan Voyager,LNG Carrier,Colombo,Busan,1601,4.9,9.3,16.8,16,45.7,27.1,4.3,668.27,12.6,Winter,High,20.3,1
V05024,COSCO,Kristy Voyager,Oil Tanker,Colombo,Antwerp,7793,26.6,3.6,13.9,30,46.7,81.0,4.5,717.11,0.0,Spring,Low,22.0,1
V05025,CMA CGM,Kyle Voyager,Container,Dubai,Shanghai,811,2.2,11.4,16.8,5,67.5,10.9,4.3,531.34,17.7,Winter,High,22.1,1
V05026,ONE,William Voyager,Bulk Carrier,Mumbai,Hamburg,8498,24.0,2.2,20.8,27,66.9,84.4,0.1,570.09,0.0,Summer,Medium,13.6,1
V05027,Evergreen,Mario Voyager,Container,Rotterdam,Singapore,2575,6.5,0.0,18.1,16,92.6,47.0,1.1,556.48,6.0,Winter,Low,10.3,0
V05028,Yang Ming,Adam Voyager,LNG Carrier,Shanghai,Busan,9589,23.4,5.7,23.7,5,81.2,59.6,2.3,737.23,8.2,Summer,Medium,15.4,1
V05029,MSC,Gina Voyager,LNG Carrier,Colombo,Los Angeles,7390,17.1,0.0,15.2,4,59.0,8.1,7.3,732.83,8.1,Winter,High,13.1,1
V05030,COSCO,Matthew Voyager,Container,Singapore,Rotterdam,2972,8.6,9.7,15.8,22,94.7,19.1,5.7,674.18,4.7,Summer,High,15.6,1
V05031,Hapag-Lloyd,Jennifer Voyager,LNG Carrier,Busan,Mumbai,7406,18.5,1.9,21.8,6,66.1,41.5,4.5,534.69,4.6,Summer,Low,16.9,1
V05032,MSC,Christina Voyager,Oil Tanker,Rotterdam,Hamburg,2741,7.9,7.0,19.4,9,54.4,3.7,9.3,478.96,10.1,Autumn,High,26.6,1
V05033,COSCO,Anthony Voyager,Bulk Carrier,Antwerp,Busan,8377,23.6,5.5,22.3,10,71.3,2.8,3.2,550.38,12.5,Winter,Medium,13.7,1
V05034,MSC,Gregory Voyager,Bulk Carrier,Shanghai,Singapore,6944,16.1,0.0,12.5,5,76.8,86.1,1.4,571.48,16.8,Winter,Medium,17.0,1
V05035,MSC,Mark Voyager,Bulk Carrier,Dubai,Antwerp,10199,39.2,10.6,19.9,26,71.2,40.2,0.7,803.62,0.0,Spring,High,12.6,1
V05036,Evergreen,Matthew Voyager,Oil Tanker,Singapore,Hamburg,11676,28.7,15.3,17.2,8,68.5,2.2,10.0,785.62,6.7,Winter,Low,27.7,1
V05037,ONE,Emily Voyager,Bulk Carrier,Rotterdam,Los Angeles,3094,8.9,9.1,15.3,13,96.6,92.2,2.8,472.25,6.0,Winter,Low,26.9,1
V05038,Hapag-Lloyd,Sabrina Voyager,LNG Carrier,Dubai,Hamburg,8418,20.1,7.0,12.7,5,52.8,1.8,6.4,476.07,6.1,Autumn,High,16.5,1
V05039,Evergreen,Laura Voyager,LNG Carrier,Hamburg,Singapore,7875,18.0,1.3,13.3,17,63.1,61.0,6.7,564.76,4.2,Spring,Medium,21.8,1
V05040,Maersk,Debbie Voyager,LNG Carrier,Hamburg,Shanghai,11032,34.1,3.6,22.7,15,59.9,97.2,2.6,681.2,4.1,Autumn,High,22.7,1
V05041,Hapag-Lloyd,Timothy Voyager,Bulk Carrier,Shanghai,Dubai,6959,22.3,0.8,22.2,23,93.5,85.8,7.7,610.22,8.9,Spring,High,28.7,1
V05042,ONE,Courtney Voyager,Oil Tanker,Shanghai,Rotterdam,1326,3.5,9.2,20.5,5,65.6,97.9,3.3,734.76,7.6,Winter,Low,23.6,1
V05043,Yang Ming,Patricia Voyager,Bulk Carrier,Busan,Antwerp,4257,10.1,8.3,22.8,24,84.8,89.0,7.9,846.14,9.6,Summer,Medium,31.2,1
V05044,MSC,Amanda Voyager,Oil Tanker,Mumbai,Singapore,11146,25.6,0.0,16.6,10,64.4,15.2,9.6,779.8,5.2,Winter,Medium,19.4,1
V05045,MSC,Matthew Voyager,Container,Colombo,Los Angeles,8107,20.3,2.7,17.7,3,50.2,17.4,5.1,621.47,8.2,Winter,High,16.6,1
V05046,Maersk,Kristen Voyager,Oil Tanker,Hamburg,Dubai,9327,28.5,14.9,15.6,3,53.6,60.3,2.5,665.94,4.8,Winter,Low,22.1,1
V05047,COSCO,Robert Voyager,Bulk Carrier,Mumbai,Los Angeles,11977,38.0,7.5,17.8,10,51.0,3.2,2.2,483.54,15.8,Autumn,High,15.7,1
V05048,MSC,Julia Voyager,Bulk Carrier,Shanghai,Los Angeles,10049,24.3,1.0,14.8,11,52.9,13.5,9.8,497.71,0.0,Autumn,High,20.9,1
V05049,COSCO,Mary Voyager,LNG Carrier,Busan,Rotterdam,9701,22.6,3.4,16.7,26,85.5,76.1,8.4,750.98,2.1,Spring,Medium,25.4,1
V05050,Maersk,Kevin Voyager,Bulk Carrier,Mumbai,Colombo,1624,6.2,6.8,12.9,4,78.2,2.9,3.6,511.88,17.0,Autumn,Medium,16.1,1
V05051,COSCO,Jessica Voyager,Container,Dubai,Busan,2978,8.7,9.0,23.1,15,80.2,9.1,2.7,807.25,7.4,Autumn,High,9.1,0
V05052,ONE,Leslie Voyager,Oil Tanker,Rotterdam,Colombo,5255,13.3,9.7,18.1,17,41.3,94.9,6.2,733.13,1.4,Winter,Medium,28.3,1
V05053,ONE,Amanda Voyager,Oil Tanker,Rotterdam,Antwerp,2290,5.2,4.3,20.9,12,89.9,73.4,3.8,847.23,13.4,Spring,Medium,20.3,1
V05054,Hapag-Lloyd,Jared Voyager,LNG Carrier,Rotterdam,Colombo,2590,9.1,8.0,12.9,9,73.5,40.6,2.3,619.3,3.0,Spring,Low,13.2,1
V05055,Maersk,Gina Voyager,Bulk Carrier,Colombo,Dubai,9423,29.6,0.0,23.9,19,82.2,74.3,7.7,819.63,20.6,Autumn,Medium,30.7,1
V05056,Yang Ming,Lauren Voyager,Oil Tanker,Rotterdam,Antwerp,1123,2.7,2.2,16.2,5,71.4,29.0,8.6,527.14,1.3,Autumn,Medium,19.7,1
V05057,CMA CGM,Pamela Voyager,Container,Mumbai,Shanghai,1210,3.1,9.6,19.1,14,50.7,68.6,5.7,580.61,0.0,Spring,Medium,22.8,1
V05058,COSCO,Michael Voyager,Container,Los Angeles,Antwerp,2175,8.6,14.9,21.2,7,69.7,62.8,8.5,724.41,1.2,Spring,Medium,29.3,1
V05059,MSC,Tara Voyager,Bulk Carrier,Singapore,Antwerp,1305,3.4,17.0,18.0,28,81.1,44.7,0.9,594.84,11.8,Winter,Low,21.0,1
V05060,Evergreen,Juan Voyager,LNG Carrier,Rotterdam,Hamburg,7316,23.5,8.5,16.9,23,77.0,73.7,8.3,632.63,5.6,Autumn,Medium,33.6,1
V05061,Evergreen,Anthony Voyager,Container,Colombo,Dubai,9523,21.9,4.0,12.3,11,75.8,77.3,0.6,600.44,0.0,Spring,High,11.9,0
V05062,Hapag-Lloyd,Tonya Voyager,Bulk Carrier,Busan,Antwerp,11877,37.3,1.2,13.2,8,45.8,85.3,0.3,637.25,6.3,Summer,High,13.7,1
V05063,Maersk,Courtney Voyager,Bulk Carrier,Los Angeles,Singapore,7222,20.8,12.0,17.8,22,77.5,42.0,6.5,818.4,12.2,Summer,Medium,28.6,1
V05064,Yang Ming,Megan Voyager,Container,Busan,Hamburg,8822,33.8,6.0,23.9,22,96.9,0.8,6.6,808.76,1.6,Spring,Low,9.7,0
V05065,COSCO,Ashley Voyager,LNG Carrier,Rotterdam,Los Angeles,6049,18.9,6.6,16.1,21,66.9,93.9,2.6,845.3,12.8,Autumn,High,24.9,1
V05066,MSC,Perry Voyager,LNG Carrier,Shanghai,Singapore,11194,29.8,3.3,16.1,16,97.9,4.1,8.8,540.78,10.8,Spring,Low,22.8,1
V05067,Hapag-Lloyd,Brooke Voyager,Oil Tanker,Colombo,Hamburg,8491,27.7,14.4,16.5,14,52.5,90.0,9.6,533.45,15.4,Summer,High,43.3,1
V05068,CMA CGM,Michelle Voyager,LNG Carrier,Los Angeles,Antwerp,11546,43.4,9.8,12.8,12,48.2,41.9,7.9,709.94,0.3,Summer,Medium,25.7,1
V05069,Evergreen,Karen Voyager,Container,Busan,Hamburg,4226,10.1,7.9,12.3,10,43.7,72.4,5.7,597.9,11.6,Summer,High,28.6,1
V05070,ONE,Janet Voyager,Bulk Carrier,Busan,Colombo,2814,8.9,8.3,21.1,27,54.8,62.5,0.4,682.51,24.2,Summer,Medium,21.6,1
V05071,CMA CGM,Leonard Voyager,Bulk Carrier,Hamburg,Shanghai,8261,30.2,10.7,16.2,7,65.7,49.1,1.1,643.41,5.2,Spring,Medium,16.7,1
V05072,ONE,Anthony Voyager,Bulk Carrier,Shanghai,Rotterdam,2174,5.4,10.7,21.5,19,95.3,15.9,4.3,690.62,10.2,Autumn,Low,21.4,1
V05073,Hapag-Lloyd,Robert Voyager,LNG Carrier,Singapore,Mumbai,3615,8.5,1.6,19.4,12,46.0,9.4,8.0,702.05,5.1,Spring,Medium,18.8,1
V05074,COSCO,Tyler Voyager,LNG Carrier,Los Angeles,Busan,2805,9.5,10.4,20.1,16,92.1,37.9,4.5,575.08,9.1,Autumn,Low,23.5,1
V05075,Yang Ming,John Voyager,LNG Carrier,Singapore,Antwerp,2739,8.5,2.7,14.5,25,61.8,43.5,9.5,493.79,1.2,Autumn,Low,25.9,1
V05076,MSC,Shannon Voyager,Container,Hamburg,Dubai,3643,10.2,5.6,12.9,11,90.5,5.7,1.4,735.82,11.3,Summer,High,10.7,0
V05077,MSC,Stephanie Voyager,Oil Tanker,Hamburg,Antwerp,3043,9.4,4.3,18.8,28,48.2,7.4,6.2,839.95,7.6,Autumn,Low,18.2,1
V05078,Maersk,Javier Voyager,LNG Carrier,Hamburg,Dubai,2229,7.2,4.5,18.2,6,76.5,67.0,4.9,784.61,6.8,Spring,High,21.0,1
V05079,CMA CGM,Kevin Voyager,Oil Tanker,Dubai,Los Angeles,9874,24.8,10.3,22.9,14,66.0,5.7,2.7,454.78,9.2,Spring,Low,17.1,1
V05080,Maersk,Daniel Voyager,Bulk Carrier,Busan,Colombo,1585,4.6,6.8,12.9,12,81.6,53.3,2.6,768.11,4.7,Winter,Low,22.0,1
V05081,Yang Ming,Kristen Voyager,Oil Tanker,Hamburg,Singapore,5705,19.0,8.1,23.8,21,45.4,95.6,1.6,515.34,13.9,Spring,Low,23.5,1
V05082,COSCO,Kimberly Voyager,Oil Tanker,Colombo,Rotterdam,7745,27.4,9.1,19.6,25,81.2,67.2,8.7,801.65,11.2,Summer,Low,30.7,1
V05083,Hapag-Lloyd,Robin Voyager,Bulk Carrier,Hamburg,Mumbai,5087,11.5,7.8,19.0,6,82.6,18.8,8.5,529.69,0.1,Winter,High,20.7,1
V05084,Yang Ming,Scott Voyager,LNG Carrier,Hamburg,Rotterdam,7237,18.0,2.4,12.8,10,72.9,24.1,3.4,564.67,10.1,Summer,High,15.3,1
V05085,ONE,Angel Voyager,LNG Carrier,Rotterdam,Antwerp,6116,20.7,8.4,23.4,29,61.3,54.1,3.4,678.62,9.7,Spring,Medium,18.3,1
V05086,MSC,Timothy Voyager,Container,Los Angeles,Dubai,11707,26.8,4.7,15.3,20,74.6,78.6,9.7,583.75,13.5,Winter,Medium,37.5,1
V05087,MSC,Vincent Voyager,Container,Shanghai,Hamburg,3902,14.0,0.3,22.0,3,94.0,10.5,8.4,620.71,0.0,Spring,High,13.6,1
V05088,Yang Ming,James Voyager,LNG Carrier,Rotterdam,Busan,7964,27.3,11.2,20.1,21,41.8,79.4,6.6,656.93,15.3,Spring,High,30.9,1
V05089,Hapag-Lloyd,Sandra Voyager,Bulk Carrier,Shanghai,Los Angeles,2814,7.4,7.5,13.1,2,94.2,28.3,8.5,799.89,19.0,Winter,Medium,30.6,1
V05090,Yang Ming,Jessica Voyager,Container,Singapore,Busan,5279,20.5,13.1,21.4,28,95.7,55.6,0.5,666.71,14.0,Autumn,High,17.3,1
V05091,COSCO,Alexandra Voyager,LNG Carrier,Busan,Dubai,3921,10.5,5.1,23.4,13,49.3,87.6,2.4,546.36,8.2,Spring,Medium,19.1,1
V05092,Hapag-Lloyd,Kimberly Voyager,LNG Carrier,Hamburg,Antwerp,9796,25.4,10.6,17.2,12,81.7,90.2,9.0,507.42,10.5,Autumn,Medium,30.7,1
V05093,Evergreen,Douglas Voyager,Oil Tanker,Mumbai,Colombo,8159,19.0,0.0,13.8,15,76.1,40.9,6.6,697.74,0.0,Autumn,Low,17.9,1
V05094,Maersk,Monica Voyager,LNG Carrier,Antwerp,Rotterdam,2607,8.1,7.2,14.5,5,42.4,61.3,4.0,508.54,9.7,Winter,High,20.0,1
V05095,CMA CGM,Lynn Voyager,Oil Tanker,Singapore,Mumbai,2716,6.7,9.4,12.2,18,57.1,47.6,9.4,657.55,12.3,Spring,Low,30.2,1
V05096,CMA CGM,Sharon Voyager,Bulk Carrier,Rotterdam,Mumbai,5618,15.9,0.0,19.1,8,92.9,49.5,8.8,652.03,8.0,Summer,High,28.5,1
V05097,Yang Ming,Erica Voyager,Bulk Carrier,Hamburg,Singapore,9348,28.4,14.5,17.8,23,64.3,45.6,0.1,525.39,11.4,Autumn,Low,16.4,1
V05098,Yang Ming,David Voyager,Bulk Carrier,Antwerp,Busan,9600,23.1,10.4,14.4,15,92.9,70.9,5.8,680.69,5.3,Winter,Low,25.0,1
V05099,ONE,Jenny Voyager,LNG Carrier,Dubai,Singapore,3664,8.2,0.0,17.8,5,97.4,19.7,6.2,839.52,8.6,Spring,Low,16.0,1
V05100,Yang Ming,Stephen Voyager,Container,Mumbai,Los Angeles,7622,27.2,6.5,13.7,12,80.6,39.6,3.1,558.47,0.0,Autumn,Low,14.2,1
V05101,Yang Ming,Jennifer Voyager,LNG Carrier,Antwerp,Hamburg,9776,32.0,0.0,18.0,8,62.7,75.7,0.1,682.05,14.5,Autumn,High,16.5,1
V05102,Maersk,Alexandra Voyager,Bulk Carrier,Rotterdam,Singapore,6889,22.4,4.6,20.7,25,92.1,47.6,3.6,780.76,11.4,Winter,High,17.0,1
V05103,CMA CGM,Adam Voyager,Oil Tanker,Los Angeles,Shanghai,5768,20.8,6.4,15.9,29,41.7,86.7,0.5,680.32,12.8,Summer,Medium,14.6,1
V05104,Yang Ming,Sarah Voyager,Bulk Carrier,Antwerp,Busan,3358,9.8,3.8,18.2,2,97.2,96.1,2.5,803.34,7.9,Spring,High,20.5,1
V05105,MSC,Gloria Voyager,Oil Tanker,Mumbai,Los Angeles,1150,4.0,13.3,22.4,5,70.7,34.5,7.3,621.66,1.3,Winter,Low,21.0,1
V05106,ONE,Brooke Voyager,Bulk Carrier,Busan,Singapore,11721,31.4,0.0,18.2,8,63.5,73.6,6.9,495.66,17.1,Autumn,High,27.9,1
V05107,Yang Ming,Christopher Voyager,Oil Tanker,Singapore,Antwerp,10173,33.0,3.8,23.6,3,72.1,51.1,0.1,717.45,7.7,Spring,High,10.3,0
V05108,Evergreen,Steven Voyager,Container,Los Angeles,Shanghai,3176,8.7,7.7,17.4,7,86.7,44.7,3.9,773.06,23.9,Spring,Medium,26.7,1
V05109,COSCO,Brandon Voyager,Bulk Carrier,Mumbai,Busan,1754,6.7,3.7,23.6,15,72.9,75.7,1.7,632.76,4.6,Autumn,Medium,13.4,1
V05110,ONE,Abigail Voyager,Container,Antwerp,Busan,8894,20.8,0.0,18.6,5,53.2,59.9,4.1,508.0,8.2,Autumn,Medium,19.4,1
V05111,Maersk,Donna Voyager,Oil Tanker,Colombo,Shanghai,2449,6.9,2.9,21.1,12,65.0,12.8,2.4,532.52,3.2,Autumn,High,10.8,0
V05112,Hapag-Lloyd,Larry Voyager,Container,Busan,Mumbai,1268,4.9,0.0,17.4,30,89.2,30.7,4.9,473.63,0.0,Summer,High,11.7,0
V05113,ONE,Becky Voyager,Container,Colombo,Dubai,1358,3.9,0.0,15.9,5,96.3,3.5,0.1,590.28,10.3,Spring,Low,4.2,0
V05114,CMA CGM,Larry Voyager,Container,Dubai,Mumbai,3718,10.2,4.9,13.6,22,49.3,24.2,7.3,826.02,14.9,Spring,High,23.9,1
V05115,Hapag-Lloyd,Patricia Voyager,Container,Antwerp,Colombo,8642,32.8,9.9,19.7,26,55.6,72.7,2.8,742.1,17.1,Summer,High,24.8,1
V05116,MSC,Manuel Voyager,Bulk Carrier,Dubai,Mumbai,3218,11.2,9.7,21.4,4,81.1,97.9,8.3,470.6,6.5,Spring,High,34.3,1
V05117,CMA CGM,James Voyager,Oil Tanker,Busan,Los Angeles,5282,12.3,0.0,22.3,24,45.7,21.0,0.5,653.55,0.0,Spring,Low,2.1,0
V05118,Maersk,Joshua Voyager,Oil Tanker,Singapore,Los Angeles,1681,4.9,1.6,17.9,4,50.1,69.1,5.1,549.96,4.9,Winter,Medium,19.9,1
V05119,CMA CGM,Luis Voyager,Bulk Carrier,Hamburg,Busan,11338,40.6,9.6,20.8,22,79.6,74.8,6.8,656.75,5.6,Autumn,Low,26.1,1
V05120,COSCO,Scott Voyager,Bulk Carrier,Shanghai,Dubai,7301,22.6,4.2,17.2,15,89.9,47.8,1.5,725.62,3.4,Summer,Medium,10.6,0
V05121,MSC,David Voyager,LNG Carrier,Los Angeles,Busan,2779,10.6,0.0,14.2,30,41.4,65.1,1.2,555.41,8.4,Spring,High,13.7,1
V05122,MSC,Edward Voyager,Container,Busan,Hamburg,8747,30.5,10.8,12.3,19,55.3,6.4,1.3,558.18,0.0,Autumn,Medium,7.8,0
V05123,Evergreen,Joshua Voyager,Container,Busan,Shanghai,5949,19.9,15.1,17.6,20,49.1,74.6,6.7,693.22,2.4,Autumn,Medium,29.3,1
V05124,Hapag-Lloyd,Alexis Voyager,Bulk Carrier,Los Angeles,Rotterdam,6734,15.1,0.0,17.3,1,75.9,56.8,3.7,796.79,0.0,Summer,High,16.6,1
V05125,CMA CGM,Cindy Voyager,Oil Tanker,Shanghai,Mumbai,3648,8.9,6.9,15.8,18,91.2,67.8,1.2,599.66,8.8,Spring,Low,14.4,1
V05126,Evergreen,Willie Voyager,Bulk Carrier,Hamburg,Colombo,8775,25.5,7.8,14.4,25,46.1,9.2,5.6,832.93,14.9,Summer,Low,24.2,1
V05127,ONE,Jamie Voyager,Container,Shanghai,Los Angeles,2638,8.1,9.3,12.6,22,81.9,0.5,6.9,469.41,1.2,Spring,High,18.9,1
V05128,CMA CGM,Michael Voyager,LNG Carrier,Antwerp,Hamburg,10235,29.8,9.3,18.1,7,57.1,78.2,1.0,769.58,0.0,Winter,High,13.4,1
V05129,Hapag-Lloyd,Lucas Voyager,Oil Tanker,Mumbai,Los Angeles,7736,24.8,10.4,12.4,11,66.4,98.7,4.9,646.41,13.3,Autumn,Medium,28.1,1
V05130,MSC,Donald Voyager,Oil Tanker,Dubai,Antwerp,9924,25.6,10.0,15.0,5,49.1,26.2,3.9,604.56,8.6,Autumn,High,19.9,1
V05131,MSC,Janet Voyager,Container,Dubai,Colombo,10108,27.1,2.8,20.4,21,77.9,38.8,2.5,470.81,11.9,Winter,Low,17.0,1
V05132,CMA CGM,Justin Voyager,LNG Carrier,Rotterdam,Singapore,2712,9.0,4.2,13.3,30,60.8,7.0,7.7,665.87,8.1,Autumn,High,20.0,1
V05133,Maersk,John Voyager,Container,Mumbai,Antwerp,3870,10.0,14.3,14.2,26,68.6,34.2,1.6,672.83,7.3,Summer,High,15.8,1
V05134,COSCO,Charles Voyager,LNG Carrier,Los Angeles,Singapore,6852,18.8,2.4,21.3,27,71.2,94.5,7.7,654.03,8.8,Summer,Low,31.3,1
V05135,ONE,Christina Voyager,Container,Antwerp,Los Angeles,1858,5.1,0.0,22.9,26,80.9,35.5,4.5,534.87,19.1,Autumn,Low,20.0,1
V05136,COSCO,Matthew Voyager,LNG Carrier,Antwerp,Dubai,2025,4.5,8.3,20.6,24,57.2,15.2,6.7,828.15,7.4,Winter,Low,20.8,1
V05137,Yang Ming,Scott Voyager,Container,Colombo,Dubai,7958,18.7,5.3,21.7,6,42.1,85.8,0.5,578.46,14.1,Autumn,Medium,18.0,1
V05138,Hapag-Lloyd,David Voyager,LNG Carrier,Mumbai,Colombo,9941,29.5,9.8,14.6,30,82.9,94.7,8.4,520.5,5.4,Spring,High,34.9,1
V05139,MSC,Thomas Voyager,LNG Carrier,Antwerp,Busan,1796,6.4,2.0,21.4,9,95.4,98.0,7.3,806.58,15.3,Winter,High,29.3,1
V05140,Evergreen,Emma Voyager,Bulk Carrier,Singapore,Rotterdam,8588,21.7,4.4,21.7,7,93.7,40.0,0.5,836.38,6.1,Summer,High,8.3,0
V05141,CMA CGM,Daniel Voyager,LNG Carrier,Rotterdam,Dubai,692,1.7,9.6,19.0,25,97.1,47.1,3.6,631.4,6.1,Autumn,Medium,22.5,1
V05142,COSCO,Brian Voyager,Bulk Carrier,Los Angeles,Rotterdam,7627,19.8,1.9,20.1,12,60.0,63.2,9.5,822.95,9.0,Autumn,Low,27.3,1
V05143,COSCO,Ronald Voyager,Container,Shanghai,Los Angeles,6360,19.0,8.1,15.8,11,60.8,24.4,7.5,550.82,7.9,Spring,Low,23.5,1
V05144,Yang Ming,Harold Voyager,Oil Tanker,Los Angeles,Hamburg,11342,33.4,11.9,12.1,21,94.2,60.6,2.1,590.79,4.1,Winter,Low,20.3,1
V05145,CMA CGM,Caitlin Voyager,Oil Tanker,Rotterdam,Hamburg,9579,22.3,2.2,13.6,23,49.0,59.0,1.0,638.59,8.7,Autumn,Medium,12.1,1
V05146,Maersk,Brittany Voyager,LNG Carrier,Los Angeles,Mumbai,2501,7.0,2.7,18.3,19,88.6,54.4,5.8,731.64,7.5,Spring,High,25.6,1
V05147,Evergreen,Mary Voyager,Oil Tanker,Los Angeles,Dubai,11890,30.6,6.5,13.6,18,57.1,80.9,7.6,555.15,17.9,Autumn,Medium,34.8,1
V05148,Maersk,Holly Voyager,Oil Tanker,Mumbai,Colombo,4623,10.9,4.1,20.8,29,45.6,19.9,1.1,710.74,17.2,Winter,Low,14.3,1
V05149,Hapag-Lloyd,Christina Voyager,Bulk Carrier,Los Angeles,Hamburg,9789,22.6,2.8,12.6,14,97.8,18.9,2.5,559.34,10.8,Autumn,Low,12.5,1
V05150,Evergreen,Larry Voyager,Bulk Carrier,Mumbai,Colombo,3720,12.7,0.0,20.2,16,52.3,65.8,3.3,659.74,13.6,Summer,Low,21.4,1
V05151,Evergreen,Lisa Voyager,Bulk Carrier,Colombo,Mumbai,8753,33.2,15.2,23.4,18,40.7,94.5,3.3,590.0,10.5,Autumn,High,26.6,1
